"topic","function_name","source_type","source_file","canonical_candidate","duplicate_group","current","roadmap_relevance","recommended_action","notes"
"coast_dist","coast_dist","man","man/coast_dist.Rd","roxygen comments in R source","function:coast_dist",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"coast_dist","ocean_cube","man","man/coast_dist.Rd","roxygen comments in R source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"crop_stock","crop_stock","man","man/crop_stock.Rd","roxygen comments in R source","function:crop_stock",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"crop_stock","ocean_cube","man","man/crop_stock.Rd","roxygen comments in R source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_cell_area","cube_cell_area","man","man/cube_cell_area.Rd","roxygen comments in R source","function:cube_cell_area",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_cell_area","ocean_cube","man","man/cube_cell_area.Rd","roxygen comments in R source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_cell_volume","cube_cell_volume","man","man/cube_cell_volume.Rd","roxygen comments in R source","function:cube_cell_volume",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_cell_volume","ocean_cube","man","man/cube_cell_volume.Rd","roxygen comments in R source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_collect","cube_collect","man","man/cube_collect.Rd","roxygen comments in R source","function:cube_collect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_collect","ocean_cube","man","man/cube_collect.Rd","roxygen comments in R source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_crop","cube_collect","man","man/cube_crop.Rd","roxygen comments in R source","function:cube_collect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_crop","cube_crop","man","man/cube_crop.Rd","roxygen comments in R source","function:cube_crop",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_crop","cube_slice","man","man/cube_crop.Rd","roxygen comments in R source","function:cube_slice",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_crop","ocean_cube","man","man/cube_crop.Rd","roxygen comments in R source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_extract","cube_crop","man","man/cube_extract.Rd","roxygen comments in R source","function:cube_crop",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_extract","cube_extract","man","man/cube_extract.Rd","roxygen comments in R source","function:cube_extract",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_extract","cube_slice","man","man/cube_extract.Rd","roxygen comments in R source","function:cube_slice",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_extract","link_events","man","man/cube_extract.Rd","roxygen comments in R source","function:link_events",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"cube_extract","ocean_cube","man","man/cube_extract.Rd","roxygen comments in R source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_layer_thickness","cube_layer_thickness","man","man/cube_layer_thickness.Rd","roxygen comments in R source","function:cube_layer_thickness",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_layer_thickness","ocean_cube","man","man/cube_layer_thickness.Rd","roxygen comments in R source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_mask","crop_stock","man","man/cube_mask.Rd","roxygen comments in R source","function:crop_stock",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"cube_mask","cube_crop","man","man/cube_mask.Rd","roxygen comments in R source","function:cube_crop",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_mask","cube_mask","man","man/cube_mask.Rd","roxygen comments in R source","function:cube_mask",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_mask","ocean_cube","man","man/cube_mask.Rd","roxygen comments in R source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_mask","stock_mask","man","man/cube_mask.Rd","roxygen comments in R source","function:stock_mask",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"cube_polygon_weights","cube_mask","man","man/cube_polygon_weights.Rd","roxygen comments in R source","function:cube_mask",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_polygon_weights","cube_polygon_weights","man","man/cube_polygon_weights.Rd","roxygen comments in R source","function:cube_polygon_weights",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_polygon_weights","ocean_cube","man","man/cube_polygon_weights.Rd","roxygen comments in R source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_slice","cube_collect","man","man/cube_slice.Rd","roxygen comments in R source","function:cube_collect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_slice","cube_slice","man","man/cube_slice.Rd","roxygen comments in R source","function:cube_slice",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_slice","ocean_cube","man","man/cube_slice.Rd","roxygen comments in R source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_transect","cube_crop","man","man/cube_transect.Rd","roxygen comments in R source","function:cube_crop",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_transect","cube_extract","man","man/cube_transect.Rd","roxygen comments in R source","function:cube_extract",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_transect","cube_transect","man","man/cube_transect.Rd","roxygen comments in R source","function:cube_transect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_transect","link_events","man","man/cube_transect.Rd","roxygen comments in R source","function:link_events",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"cube_transect","ocean_cube","man","man/cube_transect.Rd","roxygen comments in R source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"download_nc","download_nc","man","man/download_nc.Rd","roxygen comments in R source","function:download_nc",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"layer_mean","layer_mean","man","man/layer_mean.Rd","roxygen comments in R source","function:layer_mean",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"layer_mean","ocean_cube","man","man/layer_mean.Rd","roxygen comments in R source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"link_events","link_events","man","man/link_events.Rd","roxygen comments in R source","function:link_events",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"link_events","ocean_cube","man","man/link_events.Rd","roxygen comments in R source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"ocean_cube","ocean_cube","man","man/ocean_cube.Rd","roxygen comments in R source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"read_nc","ocean_cube","man","man/read_nc.Rd","roxygen comments in R source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"read_nc","read_nc","man","man/read_nc.Rd","roxygen comments in R source","function:read_nc",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"signal_noise","clim_day","man","man/signal_noise.Rd","roxygen comments in R source","function:clim_day",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"signal_noise","clim_month","man","man/signal_noise.Rd","roxygen comments in R source","function:clim_month",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"signal_noise","ocean_cube","man","man/signal_noise.Rd","roxygen comments in R source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"signal_noise","signal_noise","man","man/signal_noise.Rd","roxygen comments in R source","function:signal_noise",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"stock_mask","ocean_cube","man","man/stock_mask.Rd","roxygen comments in R source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"stock_mask","stock_mask","man","man/stock_mask.Rd","roxygen comments in R source","function:stock_mask",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"to_month","ocean_cube","man","man/to_month.Rd","roxygen comments in R source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"to_month","to_month","man","man/to_month.Rd","roxygen comments in R source","function:to_month",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"NEWS","cube_collect","NEWS","NEWS.md","NEWS.md for version history","function:cube_collect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"NEWS","ocean_cube","NEWS","NEWS.md","NEWS.md for version history","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","anom_diff","README","README.md","README.Rmd for source; README.md for rendered entry","function:anom_diff",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","anom_z","README","README.md","README.Rmd for source; README.md for rendered entry","function:anom_z",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","clim_day","README","README.md","README.Rmd for source; README.md for rendered entry","function:clim_day",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","clim_month","README","README.md","README.Rmd for source; README.md for rendered entry","function:clim_month",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","cube_cell_area","README","README.md","README.Rmd for source; README.md for rendered entry","function:cube_cell_area",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","cube_cell_volume","README","README.md","README.Rmd for source; README.md for rendered entry","function:cube_cell_volume",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","cube_collect","README","README.md","README.Rmd for source; README.md for rendered entry","function:cube_collect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","cube_crop","README","README.md","README.Rmd for source; README.md for rendered entry","function:cube_crop",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","cube_extract","README","README.md","README.Rmd for source; README.md for rendered entry","function:cube_extract",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","cube_layer_thickness","README","README.md","README.Rmd for source; README.md for rendered entry","function:cube_layer_thickness",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","cube_mask","README","README.md","README.Rmd for source; README.md for rendered entry","function:cube_mask",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","cube_polygon_weights","README","README.md","README.Rmd for source; README.md for rendered entry","function:cube_polygon_weights",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","cube_slice","README","README.md","README.Rmd for source; README.md for rendered entry","function:cube_slice",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","cube_transect","README","README.md","README.Rmd for source; README.md for rendered entry","function:cube_transect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","ocean_cube","README","README.md","README.Rmd for source; README.md for rendered entry","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","read_nc","README","README.md","README.Rmd for source; README.md for rendered entry","function:read_nc",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","stock_mask","README","README.md","README.Rmd for source; README.md for rendered entry","function:stock_mask",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"README","anom_diff","README","README.Rmd","README.Rmd for source; README.md for rendered entry","function:anom_diff",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","anom_z","README","README.Rmd","README.Rmd for source; README.md for rendered entry","function:anom_z",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","clim_day","README","README.Rmd","README.Rmd for source; README.md for rendered entry","function:clim_day",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","clim_month","README","README.Rmd","README.Rmd for source; README.md for rendered entry","function:clim_month",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","cube_cell_area","README","README.Rmd","README.Rmd for source; README.md for rendered entry","function:cube_cell_area",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","cube_cell_volume","README","README.Rmd","README.Rmd for source; README.md for rendered entry","function:cube_cell_volume",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","cube_collect","README","README.Rmd","README.Rmd for source; README.md for rendered entry","function:cube_collect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","cube_crop","README","README.Rmd","README.Rmd for source; README.md for rendered entry","function:cube_crop",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","cube_extract","README","README.Rmd","README.Rmd for source; README.md for rendered entry","function:cube_extract",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","cube_layer_thickness","README","README.Rmd","README.Rmd for source; README.md for rendered entry","function:cube_layer_thickness",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","cube_mask","README","README.Rmd","README.Rmd for source; README.md for rendered entry","function:cube_mask",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","cube_polygon_weights","README","README.Rmd","README.Rmd for source; README.md for rendered entry","function:cube_polygon_weights",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","cube_slice","README","README.Rmd","README.Rmd for source; README.md for rendered entry","function:cube_slice",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","cube_transect","README","README.Rmd","README.Rmd for source; README.md for rendered entry","function:cube_transect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","ocean_cube","README","README.Rmd","README.Rmd for source; README.md for rendered entry","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","read_nc","README","README.Rmd","README.Rmd for source; README.md for rendered entry","function:read_nc",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"README","stock_mask","README","README.Rmd","README.Rmd for source; README.md for rendered entry","function:stock_mask",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"get-started","cube_extract","vignette","vignettes/get-started.Rmd","vignette source for installable workflows","function:cube_extract",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"get-started","ocean_cube","vignette","vignettes/get-started.Rmd","vignette source for installable workflows","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-architecture","cube_collect","vignette","vignettes/oceancube-architecture.Rmd","vignette source for installable workflows","function:cube_collect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-architecture","cube_polygon_weights","vignette","vignettes/oceancube-architecture.Rmd","vignette source for installable workflows","function:cube_polygon_weights",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-architecture","cube_transect","vignette","vignettes/oceancube-architecture.Rmd","vignette source for installable workflows","function:cube_transect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-architecture","ocean_cube","vignette","vignettes/oceancube-architecture.Rmd","vignette source for installable workflows","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-geometry-weights","cube_cell_area","vignette","vignettes/oceancube-geometry-weights.Rmd","vignette source for installable workflows","function:cube_cell_area",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-geometry-weights","cube_cell_volume","vignette","vignettes/oceancube-geometry-weights.Rmd","vignette source for installable workflows","function:cube_cell_volume",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-geometry-weights","cube_layer_thickness","vignette","vignettes/oceancube-geometry-weights.Rmd","vignette source for installable workflows","function:cube_layer_thickness",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-geometry-weights","cube_mask","vignette","vignettes/oceancube-geometry-weights.Rmd","vignette source for installable workflows","function:cube_mask",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-geometry-weights","cube_polygon_weights","vignette","vignettes/oceancube-geometry-weights.Rmd","vignette source for installable workflows","function:cube_polygon_weights",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-geometry-weights","ocean_cube","vignette","vignettes/oceancube-geometry-weights.Rmd","vignette source for installable workflows","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","ocean_cube","vignette","vignettes/oceancube-handbook.Rmd","vignette source for installable workflows","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-introduction","anom_diff","vignette","vignettes/oceancube-introduction.Rmd","vignette source for installable workflows","function:anom_diff",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-introduction","anom_z","vignette","vignettes/oceancube-introduction.Rmd","vignette source for installable workflows","function:anom_z",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-introduction","clim_day","vignette","vignettes/oceancube-introduction.Rmd","vignette source for installable workflows","function:clim_day",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-introduction","clim_month","vignette","vignettes/oceancube-introduction.Rmd","vignette source for installable workflows","function:clim_month",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-introduction","cube_collect","vignette","vignettes/oceancube-introduction.Rmd","vignette source for installable workflows","function:cube_collect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-introduction","cube_crop","vignette","vignettes/oceancube-introduction.Rmd","vignette source for installable workflows","function:cube_crop",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-introduction","cube_extract","vignette","vignettes/oceancube-introduction.Rmd","vignette source for installable workflows","function:cube_extract",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-introduction","cube_mask","vignette","vignettes/oceancube-introduction.Rmd","vignette source for installable workflows","function:cube_mask",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-introduction","cube_slice","vignette","vignettes/oceancube-introduction.Rmd","vignette source for installable workflows","function:cube_slice",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-introduction","cube_transect","vignette","vignettes/oceancube-introduction.Rmd","vignette source for installable workflows","function:cube_transect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-introduction","ocean_cube","vignette","vignettes/oceancube-introduction.Rmd","vignette source for installable workflows","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-introduction","read_nc","vignette","vignettes/oceancube-introduction.Rmd","vignette source for installable workflows","function:read_nc",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
